"Reservoir","Site","DateTime","Depth_m","Rep","Dilution","a254_m","a350_m","S275_295","S350_400","Sr","Max_FL_Ex","Max_FL_Em","Max_FL","B","T","A","C","M","N","FI","BIX","HIX","T_B","T_M","T_N","T_C","A_T","A_C","A_M","M_C","C_N","Fmax1","Fmax2","Fmax3","Fmax4","abs_Flag","fl_Flag"
"FCR",50,2019-05-20 10:33:00,5,2,1,8.9817,3.6848,1.95597586,1.122227159,1.742941119,305,304,16.76310896,0.063436522,0.065978521,0.170057363,0.083290844,0.071610128,0.063594389,1.430521523,0.630853183,3.238124716,1.040071532,0.921357386,1.037489648,0.79214614,2.577465536,2.041729375,2.374766908,0.859759906,1.309720007,0.384727992,0.468519746,0.11195487,0.215666421,0,0
"FCR",50,2019-05-20 11:05:00,9,2,1,6.6787,2.303,1.586373486,0.632202225,2.509281721,300,300,16.51694005,0.05891049,0.070449454,0.161100174,0.078350699,0.068742476,0.065900233,1.470501151,0.677825223,2.775884567,1.195872837,1.02483149,1.069031952,0.899155399,2.286748356,2.05614213,2.343531724,0.877369019,1.188929025,0.346386289,0.449276679,0.150076291,0.203858268,0,0
"FCR",50,2019-05-27 10:00:00,0.1,1,1,11.515,4.1454,2.145607518,1.130453486,1.898006017,300,300,9.70535113,0.039218608,0.031156577,0.154484386,0.073380628,0.06248888,0.049655086,1.401159378,0.606625848,4.951573739,0.794433507,0.498593934,0.627459925,0.424588578,4.958323495,2.105247524,2.472190018,0.851571889,1.477806886,0.34198958,0.433607658,0.125122554,0.084174867,0,0
"FCR",50,2019-05-27 10:44:00,5,1,1,9.4423,3.6848,1.947282014,1.103357321,1.7648698,300,300,14.35232831,0.035176047,0.032293701,0.174058975,0.088536038,0.068758695,0.05121661,1.486579313,0.624429485,5.797929381,0.918059437,0.469667168,0.630531804,0.364752053,5.389873783,1.965967526,2.531446756,0.776618162,1.728658685,0.381314939,0.495788406,0.131801312,0.084808567,0,0
"FCR",50,2019-05-27 11:33:00,9,1,1,9.4423,4.1454,2.015905998,1.261085433,1.598548319,300,300,16.24218123,0.096167999,0.088598913,0.175216075,0.085206346,0.078581906,0.080999235,1.526464514,0.681708628,2.728753564,0.921293094,1.127472189,1.093824075,1.039815903,1.977632331,2.056373548,2.229725453,0.922254148,1.051940128,0.380074355,0.498918342,0.136651685,0.237355879,0,0
"FCR",50,2019-05-27 11:33:00,9,2,1,10.5938,4.3757,2.13842422,1.293876614,1.65272654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-05-27 11:33:00,9,2,2,10.5938,4.1454,2.108971011,1.217219577,1.732613451,300,300,19.27707993,0.077986993,0.062169837,0.308353736,0.14705222,0.124940236,0.099310172,1.399547162,0.605927847,4.9742452,0.797182127,0.497596603,0.626016807,0.422773874,4.959860791,2.096899559,2.468009882,0.849631752,1.48073674,0.683584292,0.865309337,0.245441628,0.168098721,0,0
"FCR",50,2019-05-27 11:33:00,9,2,2,10.5938,4.606,2.141035037,1.362640171,1.571240216,300,300,19.27707993,0.077986993,0.062169837,0.308353736,0.14705222,0.124940236,0.099310172,1.399547162,0.605927847,4.9742452,0.797182127,0.497596603,0.626016807,0.422773874,4.959860791,2.096899559,2.468009882,0.849631752,1.48073674,0.683584292,0.865309337,0.245441628,0.168098721,0,0
"FCR",50,2019-05-30 09:49:00,0.1,1,1,12.4362,4.1454,2.290566452,1.14169544,2.006285015,305,304,8.606591804,0.134769118,0.11141235,0.180566453,0.084196452,0.083385134,0.094384068,1.435095307,0.628283755,2.268591513,0.826690506,1.336117661,1.180414801,1.323242814,1.620704097,2.144585051,2.165451367,0.990363988,0.892062128,0.393367518,0.514708473,0.069654093,0.300083384,0,0
"FCR",45,2019-05-30 09:50:00,0.1,1,1,10.8241,3.4545,2.041564728,0.823230378,2.479943383,300,300,6.293860706,0.054689072,0.057305782,0.165977275,0.081448872,0.06736021,0.057363397,1.440188991,0.593244804,3.756395552,1.047847033,0.850736383,0.9989956,0.70357981,2.896344323,2.03780939,2.464025493,0.827024475,1.419875308,0.399898969,0.456886619,0.063168554,0.151326965,0,0
"FCR",30,2019-05-30 10:02:00,0.1,2,1,11.515,3.9151,2.127652708,1.063508126,2.00059845,300,300,9.892657476,0.041054468,0.055470198,0.173045332,0.083848406,0.070130118,0.062759743,1.431432356,0.602308318,4.404051041,1.351136675,0.790961141,0.883849991,0.661553398,3.119609054,2.06378797,2.467489537,0.836391782,1.336022147,0.400392407,0.49192863,0.099617087,0.147172574,0,0
"FCR",20,2019-05-30 10:14:00,0.1,1,1,11.7453,4.606,2.241278173,1.287346474,1.741006184,305,304,8.830485626,0.141020604,0.106122543,0.159451244,0.076038798,0.071124523,0.081087272,1.453592812,0.642837567,2.104228692,0.752532182,1.492066855,1.308744759,1.395636776,1.502520008,2.09697218,2.241860303,0.935371476,0.937740236,0.35177143,0.465366429,0.052975853,0.287635291,0,0
"FCR",1,2019-05-30 10:48:00,0.1,2,1,9.6726,3.4545,1.959288257,0.877857615,2.231897546,300,300,10.61521051,0.041871841,0.048496264,0.160544572,0.078603251,0.064596664,0.054887658,1.457009929,0.618506967,4.378914499,1.15820711,0.750754933,0.883554994,0.616975296,3.310452334,2.04246731,2.485338419,0.821806517,1.432075156,0.376516845,0.436482228,0.106714185,0.143817378,0,0
"FCR",99,2019-05-30 12:51:00,0.1,2,1,8.7514,3.2242,1.912529278,0.85994296,2.224018763,300,300,9.525353224,0.068545464,0.076494379,0.150459712,0.073568288,0.062167375,0.067130291,1.450081447,0.624087015,3.154110198,1.11596559,1.230458558,1.139491253,1.039773814,1.966938141,2.045170772,2.42023587,0.845029527,1.095903011,0.361872606,0.419104459,0.132957797,0.199473687,0,0
"FCR",200,2019-05-30 13:34:00,0.1,2,1,17.7331,7.3696,2.574225914,1.765012958,1.45847423,300,300,11.9312718,0.0978568,0.131357995,0.320933584,0.162495011,0.115127948,0.111744268,1.426673267,0.534144862,3.900593353,1.342349181,1.14097399,1.175523333,0.808381709,2.443197955,1.975036539,2.78762532,0.708501435,1.454168643,0.838988322,0.831383019,0.128863659,0.278772712,0,0
"FCR",100,2019-05-30 14:07:00,0.1,2,1,7.8302,2.7636,1.801362926,0.698024047,2.58066027,240,484,11.97411471,0.05639381,0.064566224,0.126286103,0.062692817,0.054669193,0.05974565,1.434773257,0.641638113,3.127668689,1.144916862,1.181034882,1.080684931,1.029882323,1.955915882,2.014363191,2.310004883,0.872016854,1.049328557,0.310790473,0.322082627,0.136310107,0.157963892,0,0
"FCR",101,2019-05-30 14:45:00,0.1,2,1,8.9817,4.1454,1.942087231,1.235774975,1.571554102,300,300,15.97877667,0.048330388,0.044605236,0.139345371,0.062711144,0.053693637,0.048870532,1.406609568,0.62755709,2.861239589,0.922923204,0.830735982,0.912722543,0.711280862,3.123968889,2.222019286,2.595193362,0.856205675,1.283209757,0.367733785,0.291082616,0.338017442,0.112569419,0,0
"FCR",102,2019-05-30 15:19:00,0.1,1,1,10.1332,3.9151,2.019402944,1.107981432,1.822596378,300,300,9.398356043,0.049644697,0.048358085,0.124641711,0.059576695,0.052995512,0.047674428,1.417669056,0.642892521,3.007230826,0.974083601,0.91249397,1.014340108,0.811694661,2.577474103,2.092121969,2.351929576,0.889534275,1.249657237,0.281705947,0.341968797,0.065317788,0.158353575,0,0
"FCR",50,2019-06-03 09:38:00,0.1,2,1,9.6726,2.5333,1.929664448,0.482391416,4.000204782,305,304,6.446236546,0.078911874,0.075555193,0.162960086,0.078258379,0.068494878,0.067476029,1.417570771,0.602834586,3.292267839,0.957462917,1.103077997,1.11973383,0.965458183,2.156835021,2.082334022,2.379157255,0.875240179,1.159795265,0.354628823,0.475399743,0.027526451,0.193135987,0,0
"FCR",50,2019-06-03 09:38:00,0.1,2,2,6.909,0.9212,1.598713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-03 10:45:00,5,1,1,8.0605,2.7636,1.808985384,0.818618957,2.209801482,300,300,17.70951484,0.077628555,0.093130511,0.181188313,0.08941381,0.07571526,0.076533813,1.47903036,0.674200847,2.799385495,1.19969399,1.230009797,1.216854448,1.041567414,1.94553117,2.026401869,2.393022399,0.846796031,1.168291588,0.401715482,0.481981869,0.186399471,0.240681233,0,0
"FCR",50,2019-06-03 11:31:00,9,2,1,7.1393,3.2242,1.71345313,0.987128386,1.735795622,300,300,19.33594082,0.049814844,0.050625418,0.158753991,0.079470801,0.069318037,0.062658163,1.486876838,0.679795058,3.613107845,1.016271738,0.730335431,0.807962051,0.637031682,3.1358554,1.99763924,2.290226304,0.872245348,1.268323184,0.355528692,0.43518123,0.210232965,0.146478765,0,0
"FCR",100,2019-06-03 12:53:00,0.1,2,1,8.9817,3.9151,1.935789,1.179561,1.64111,300,300,24.39557266,0.032314463,0.032468546,0.129774258,0.064892903,0.050647188,0.044484225,1.39633857,0.61765759,4.172037446,1.004768242,0.641073015,0.729888987,0.500340471,3.996922392,1.999822033,2.562319087,0.780473456,1.458784625,0.367188275,0.306410747,0.181253726,0.086353143,0,0
"FCR",200,2019-06-03 13:08:00,0.1,2,1,19.8058,9.9029,2.779779,2.134024,1.3026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",200,2019-06-03 13:08:00,0.1,2,2,16.5816,7.8302,2.570847,1.92698,1.334133,300,300,40.61379248,0.073475754,0.066055243,0.288473532,0.143686856,0.10299177,0.088388631,1.396258274,0.547513615,5.824907989,0.899007356,0.64136429,0.747327373,0.459716672,4.367155687,2.007654278,2.800937706,0.716779339,1.625625997,0.864159485,0.61650685,0.400359135,0.127805232,0,0
"FCR",50,2019-06-06 10:21:00,0.1,1,1,12.4362,4.1454,2.250952,1.105654,2.035855,300,300,9.271936201,0.118283343,0.111349615,0.184898643,0.086160278,0.081478894,0.091147631,1.406978088,0.642058398,2.536927264,0.941380345,1.36660685,1.221640242,1.292354399,1.660523422,2.145984749,2.269282684,0.94566656,0.945282689,0.391405426,0.547665056,0.0312691,0.294579664,0,0
"FCR",50,2019-06-06 10:21:00,0.1,2,1,13.5877,4.8363,2.327935,1.351361,1.722659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-06 10:21:00,0.1,2,2,14.2786,5.0666,2.377616,1.395909,1.703274,305,304,22.4591969,0.082087223,0.086234744,0.19058165,0.088148606,0.080766198,0.073949676,1.399901487,0.65750439,2.72486104,1.05052578,1.067708348,1.166127418,0.978288232,2.210033233,2.162049503,2.359670933,0.916250429,1.192008019,0.425312582,0.555343774,0.061239865,0.237524775,0,0
"FCR",50,2019-06-06 10:40:00,5,2,1,9.9029,3.2242,2.025102,0.970061,2.087604,300,300,9.752189284,0.094502342,0.086813536,0.180500628,0.091869178,0.076163115,0.07986011,1.505630647,0.6491383,3.189595015,0.918638991,1.139837003,1.087070076,0.944969116,2.079176077,1.964757179,2.369921829,0.829038813,1.150376301,0.411258832,0.534000909,0.024254461,0.209363879,0,0
"FCR",50,2019-06-06 10:48:00,9,1,1,10.1332,3.6848,2.076202,1.164986,1.782168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-06 10:48:00,9,1,2,10.1332,4.1454,2.072575,1.281557,1.617232,310,310,13.16814435,0.083051381,0.0739271,0.169384255,0.084610713,0.074359923,0.073925129,1.548210836,0.702220864,2.839143854,0.890136914,0.99417935,1.000026658,0.873732153,2.291233591,2.001924458,2.277897123,0.878847617,1.14454602,0.35338155,0.496754611,0.132198015,0.179118506,0,0
"FCR",50,2019-06-10 10:10:00,0.1,2,1,12.6665,3.4545,2.231160645,0.917778661,2.43104437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-10 10:10:00,0.1,2,2,10.5938,1.3818,2.015927,NA,NA,300,300,12.06491622,0.126221077,0.028280238,0.173937501,0.084737272,0.083066537,0.074208383,1.536314913,0.608367075,3.031030488,0.224053214,0.340452834,0.381092225,0.333740244,6.15049638,2.052668166,2.093953922,0.98028335,1.141882739,0.421106036,0.491534252,0,0.119339329,0,0
"FCR",50,2019-06-10 10:56:00,5,2,1,9.4423,2.5333,1.982093077,0.69914744,2.835014424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-10 10:56:00,5,2,2,8.7514,1.3818,1.859385938,0.068977517,26.95640559,300,300,17.83764944,0.076468502,0.00877561,0.193428956,0.099747969,0.081925952,0.060696322,1.517062928,0.603726321,5.446221741,0.114761108,0.107116363,0.144582237,0.087977832,22.0416537,1.939176895,2.361021772,0.821329527,1.643393961,0.463052518,0.554218668,0,0.077714861,0,0
"FCR",50,2019-06-10 11:43:00,9,1,1,8.9817,2.5333,1.963044922,0.747074459,2.627642932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-10 11:43:00,9,1,2,8.2908,1.3818,1.826742646,0.210795261,8.665956905,300,300,11.9543044,0.124776236,0.028020963,0.173163841,0.085011885,0.082916991,0.073867427,1.536314913,0.60696787,3.057719702,0.22456971,0.337939944,0.379341265,0.329612304,6.179796182,2.036936857,2.088399974,0.975357634,1.15087107,0.41826636,0.48707281,0,0.117303275,0,0
"FCR",50,2019-06-13 13:19:00,0.1,1,1,15.6604,5.5272,2.488803896,1.446445835,1.720634009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-13 13:19:00,0.1,1,2,12.8968,4.1454,2.217004177,1.2147063,1.825135983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-13 13:19:00,0.1,1,2,12.4362,4.1454,2.165048516,1.189567822,1.82002949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-13 13:19:00,0.1,2,1,12.2059,3.9151,2.166744112,1.137372656,1.90504326,300,300,11.90656829,0.076327581,0.08376647,0.20779595,0.097516111,0.083346646,0.080950005,1.416952649,0.624577397,3.430744615,1.097460038,1.005037085,1.034792646,0.859001345,2.480657828,2.130888411,2.493153111,0.854696168,1.20464613,0.479684949,0.555328818,0.11507398,0.214810602,0,0
"FCR",50,2019-06-13 13:19:00,0.1,2,1,14.5089,5.5272,2.407025163,1.478740333,1.627753778,300,300,11.90656829,0.076327581,0.08376647,0.20779595,0.097516111,0.083346646,0.080950005,1.416952649,0.624577397,3.430744615,1.097460038,1.005037085,1.034792646,0.859001345,2.480657828,2.130888411,2.493153111,0.854696168,1.20464613,0.479684949,0.555328818,0.11507398,0.214810602,0,0
"FCR",50,2019-06-13 13:37:00,5,1,1,8.5211,2.7636,1.830903743,0.760861544,2.406356002,305,304,4.592585979,0.02686084,0.020163486,0.173300682,0.094509765,0.072019237,0.052958106,1.4998147,0.627947217,9.35611772,0.750664764,0.279973618,0.3807441,0.213348181,8.594777618,1.833680175,2.406310983,0.762029591,1.784613756,0.390818305,0.531708361,0.034081808,0.044806546,0,0
"FCR",50,2019-06-13 13:45:00,9,1,1,8.7514,3.6848,1.878042,1.075142,1.746785,300,300,12.64798685,0.034458947,0.048377092,0.16839758,0.087502677,0.071552138,0.059692047,1.521671528,0.671432572,4.801836667,1.403905122,0.67610966,0.810444505,0.552864134,3.480936413,1.924484896,2.353494736,0.817713703,1.465901756,0.372410335,0.47242813,0.134784887,0.132975328,0,0
"FCR",50,2019-06-17 10:00:00,0.1,1,1,12.8968,3.9151,2.231751105,1.09331661,2.041266989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-17 10:00:00,0.1,1,2,12.4362,3.2242,2.115706763,0.775560239,2.72797219,305,304,15.60000242,0.071730189,0.077706371,0.190512708,0.087680468,0.078836505,0.073902841,1.384460542,0.633905315,3.77892313,1.083314744,0.985664841,1.051466628,0.88624494,2.451699968,2.172806692,2.416554459,0.899134172,1.186428921,0.436371393,0.531914945,0.067750342,0.207413441,0,0
"FCR",50,2019-06-17 11:06:00,5,2,1,9.212,3.4545,1.899919374,0.990111485,1.918894391,300,300,9.994495206,0.026066094,0.029303695,0.097763988,0.049542227,0.042572972,0.035221486,1.532843766,0.677911584,3.843361632,1.124207406,0.688316885,0.831983499,0.591489269,3.336234119,1.973346681,2.296386278,0.859326978,1.406591028,0.197132065,0.288857419,0.1248282,0.066945863,0,0
"FCR",50,2019-06-17 11:48:00,9,2,1,8.5211,3.2242,1.848507246,0.868659344,2.128000187,300,300,9.971508505,0.02597622,0.029202659,0.097422719,0.049511246,0.042477619,0.035140479,1.532843766,0.676352431,3.848783873,1.124207406,0.687483409,0.831026194,0.589818694,3.336090745,1.967688687,2.293507037,0.857938805,1.40895194,0.197045285,0.287829635,0.123830389,0.066763066,0,0
"FCR",100,2019-06-17 13:25:00,0.1,2,1,6.2181,0.9212,1.435105669,NA,NA,300,300,14.28350314,0.025943163,0.035104287,0.126909275,0.065851065,0.051293587,0.045310202,1.429654268,0.639584257,4.687339566,1.353122844,0.684379643,0.774754579,0.533086085,3.615207341,1.927216727,2.47417431,0.778933287,1.453338591,0.33669641,0.321265789,0.090573962,0.106565893,0,0
"FCR",200,2019-06-17 13:42:00,0.1,2,1,18.1937,8.7514,2.650346434,1.991976088,1.330511169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",200,2019-06-17 13:42:00,0.1,2,2,12.8968,3.6848,2.200063223,0.883805736,2.48930634,305,304,25.55120616,0.045836949,0.05756078,0.293541168,0.151721689,0.104089961,0.081809201,1.464342606,0.545747674,5.753420322,1.255772488,0.552990691,0.703597868,0.37938399,5.099673238,1.934734381,2.820071828,0.686058547,1.854579756,0.820639589,0.716178141,0.238564914,0.149751312,0,0
"FCR",50,2019-06-20 15:10:00,0.1,2,1,14.5089,4.3757,2.404577103,1.172242143,2.051263144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-20 15:10:00,0.1,2,2,12.4362,3.6848,2.213345881,0.874277502,2.531628546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-20 15:35:00,5,1,1,10.5938,4.606,2.099911552,1.344513351,1.561837635,300,300,22.24215958,0.077964892,0.076916227,0.212190852,0.101320234,0.087380282,0.077485575,1.531013041,0.702701312,2.859358399,0.986549528,0.88024695,0.992652212,0.759139851,2.758726741,2.094259408,2.4283608,0.862416906,1.307601241,0.515843289,0.487048001,0.365061614,0.222427357,0,0
"FCR",50,2019-06-20 15:45:00,9,2,1,12.6665,4.606,2.323115031,1.199053648,1.937457123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-20 15:45:00,9,2,2,12.8968,4.1454,2.320455886,1.142554493,2.030936731,300,300,20.37568637,0.218579894,0.158100403,0.242662854,0.106575367,0.168781714,0.143961977,1.511370633,0.693538122,1.89090877,0.723307165,0.936715239,1.098209446,1.483461021,1.534865495,2.276913135,1.437731899,1.583684091,0.740302192,0.448551167,0.798461266,0.123045168,0.459825919,0,0
"FCR",50,2019-06-24 10:07:00,0.1,1,1,12.8968,3.6848,2.217177536,0.983847167,2.253579225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-24 10:07:00,0.1,1,2,13.818,3.6848,2.258930466,0.816959353,2.765046336,305,304,15.81702008,0.072728055,0.078425379,0.191830831,0.087918172,0.079355328,0.074415111,1.384460542,0.633905315,3.763189658,1.078337365,0.988281208,1.053890509,0.892026962,2.446029998,2.181924708,2.417365481,0.902604395,1.181455891,0.439155123,0.534584086,0.070939346,0.208847078,0,0
"FCR",50,2019-06-24 11:00:00,5,1,1,10.5938,3.2242,2.066954381,0.935447109,2.20958979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-24 11:00:00,5,1,2,10.5938,2.7636,2.045631,0.555132,3.684944,300,300,12.96352852,0.166528768,0.183761625,0.228939736,0.10939376,0.108900416,0.13402981,1.572551748,0.732583028,1.781989991,1.103482766,1.687428132,1.371050406,1.679818161,1.245851716,2.092804339,2.102285234,0.995490196,0.816189775,0.408774587,0.675589212,0.162504376,0.527070024,0,0
"FCR",50,2019-06-24 23:56:00,9,2,1,10.1332,4.606,2.055170461,1.318538965,1.558672527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-24 23:56:00,9,2,2,10.1332,4.1454,1.993054693,1.140783432,1.747092952,300,300,20.0812554,0.052372818,0.059013638,0.196719365,0.099637114,0.085559362,0.070849644,1.534609534,0.678692508,3.842473526,1.126798972,0.689739105,0.832941907,0.592285701,3.333456006,1.974358325,2.299214963,0.858709758,1.406317773,0.395766533,0.581110391,0.25175003,0.134548157,0,0
"FCR",50,2019-06-27 09:45:00,0.1,2,1,12.6665,3.4545,2.178315318,0.841639508,2.588180923,300,300,9.603766486,0.112042847,0.115161417,0.188559146,0.084516576,0.083409151,0.091858282,1.465395037,0.653066206,2.53618318,1.027833722,1.380680833,1.253685725,1.362589717,1.637346531,2.231031546,2.260652973,0.98689696,0.920075728,0.40548167,0.535347101,0.029642264,0.311125837,0,0
"FCR",50,2019-06-27 09:45:00,0.1,2,1,13.3574,3.6848,2.257615744,0.928555039,2.431321406,300,300,9.603766486,0.112042847,0.115161417,0.188559146,0.084516576,0.083409151,0.091858282,1.465395037,0.653066206,2.53618318,1.027833722,1.380680833,1.253685725,1.362589717,1.637346531,2.231031546,2.260652973,0.98689696,0.920075728,0.40548167,0.535347101,0.029642264,0.311125837,0,0
"FCR",50,2019-06-27 09:45:00,0.1,2,2,14.2786,4.1454,2.316123897,1.037705561,2.231966353,300,300,12.19355111,0.098307881,0.100419151,0.199532797,0.090561676,0.084440285,0.084046415,1.431915035,0.650653233,3.203984842,1.021476095,1.189232738,1.194805879,1.108848192,1.986999442,2.203280738,2.363004787,0.932406379,1.077519797,0.433244348,0.563112421,0.078693977,0.251883732,0,0
"FCR",50,2019-06-27 10:04:00,5,1,1,10.3635,3.6848,2.046494276,0.993344384,2.060206218,305,304,15.46009093,0.238728667,0.192796068,0.241639706,0.112251018,0.122408316,0.154155236,1.553569696,0.692442573,1.919155315,0.807594958,1.575024265,1.250661823,1.717544046,1.253343535,2.152672727,1.974046481,1.090487356,0.728168705,0.47339479,0.736488271,0.097951307,0.474600922,0,0
"FCR",50,2019-06-27 10:04:00,5,1,2,10.5938,3.6848,2.017552946,0.950426983,2.122785846,300,300,14.73061936,0.07794098,0.082908603,0.20919061,0.104730993,0.087467467,0.082900401,1.531417275,0.651162244,3.874912395,1.063735706,0.94787932,1.000098937,0.791633887,2.523147192,1.99740882,2.391639044,0.835163159,1.263335177,0.471758008,0.589071975,0.115262968,0.204436706,0,0
"FCR",50,2019-06-27 10:04:00,5,2,1,13.1271,4.1454,2.390187556,1.193117986,2.00331198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-06-27 10:08:00,9,1,1,11.515,4.1454,2.305726327,1.212607582,1.901461249,300,300,15.39706266,0.270837251,0.20257321,0.208858494,0.094045126,0.105962269,0.153201927,1.573259557,0.71993182,1.528216947,0.747951803,1.911748511,1.322262808,2.15400008,1.031027222,2.220832718,1.971064756,1.126717279,0.613863862,0.395775081,0.587846706,0.184231552,0.511559031,0,0
